$HAVE_CRYPTO,$HAVE_HASH,$HAVE_REPLICATIO0,$HAVE_VERIF1,$HAVE_SEQUENCE,$HAVE_STATISTICS,$DIAGNOSTIC,$PAGESIZE,$PS1K,$PS4K,$PS8K,$PS16K,$PS32K,$CACHESIZE,$CS32MB,$CS16MB,$CS64MB,$CS512MB,$<Performance
-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.474230538461539
-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.533739923076923
1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,6.54155320512821
1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,6.550136179487179
1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,5.86363853846154
1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,5.8616597368421
-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.478926921052632
-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.528323051282051
1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,6.52198284615385
1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,2.0,-0.5,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,2.03291538461538
1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,5.85854202564103
-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.478703692307692
1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,6.530098564102559
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.5322155897435901
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,-0.5,2.0,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,5.84551712820513
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.4785443333333329
1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7562264102564
-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.7546414736842101
1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.9212162307692
-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.501547205128205
-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,2.0,-0.5,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.386080631578947
-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.751386666666667
1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.773627897435901
1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.9093499487179
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.510615487179487
1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7249887435897
-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.499134230769231
1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.736432923076901
-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.756163307692308
-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.7420238205128199
1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.9029474473684
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,2.0,-0.5,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,2.08431376923077
1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.9054147631579
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.5022422820512821
1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.731418641025599
-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.7347294615384621
1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.892609282051302
-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.501298128205128
-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.741280897435897
1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7425747692308
1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.91743365
-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.5030990256410259
-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,2.0,-0.5,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.526405769230769
1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7292004358974
-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.49725589743589704
1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7241724210526
-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.747503102564103
-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.7474162105263159
1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.9249083947368
1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.9099363421053
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.508516763157895
1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.747504923076901
-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.772647
-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,2.0,-0.5,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.577441076923077
1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.943653
-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.510209459459459
-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.7711378717948721
1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7449976052632
1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.9276094102564
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.512415421052632
1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.702956131578901
-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.517968473684211
1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7099706923077
-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.750785794871795
-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,2.0,-0.5,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.3762766052631579
-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.7625584102564101
1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.9009974736842
1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.915849410256401
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.5203099230769229
1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7397864102564
-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.7715184358974359
1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.93962545
-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.520164128205128
-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.756900763157895
1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7072054615385
-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,2.0,-0.5,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.389726868421053
1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.919232026315802
-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.5253685135135129
1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7362442564103
-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.5238872820512821
1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7516961794872
-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.7729783589743591
-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.749788868421053
1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.928371025641
1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.890371025641
-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.4838331794871789
1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,2.0,-0.5,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,3.2374514615384604
1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.731499394736801
-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.750755282051282
1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.9220752051282
-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.49674810256410296
-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.752121973684211
1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7334816666667
1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.9093486578947
-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.502955743589743
1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.731931794871802
-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.497178358974359
-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,2.0,-0.5,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.366015631578947
1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,2.0,-0.5,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,2.02370268421053
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.733158205128198
-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.764017333333333
-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.748330868421053
1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.901382108108098
1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.917801425
-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.5088365128205129
1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7223165128205
-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.779261736842105
1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.924860972973
-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.51504282051282
1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,2.0,-0.5,-0.5,-0.5,-0.5,1,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,3.2833544358974396
-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,0.773130256410256
1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.7131234615385
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-0.5,-0.5,2.0,-0.5,-0.5,1,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,10.9348547179487
