$max_spout,$spliters,$counters,$<throughput
6196101.39889,16.954221528,189.762880348,36900.0
6196101.39889,16.954221528,253.017173798,19390.0
6196101.39889,16.954221528,316.271467247,20828.0
6196101.39889,16.954221528,379.525760697,21145.0
6196101.39889,33.9084430559,21.0847644832,7217.6
6196101.39889,33.9084430559,63.2542934495,21514.0
6196101.39889,33.9084430559,126.508586899,28808.0
6196101.39889,33.9084430559,189.762880348,30669.0
6196101.39889,33.9084430559,253.017173798,31491.0
6196101.39889,33.9084430559,316.271467247,32561.0
6196101.39889,33.9084430559,379.525760697,31825.0
6196101.39889,50.8626645839,21.0847644832,16832.0
6196101.39889,50.8626645839,63.2542934495,17911.0
6196101.39889,50.8626645839,126.508586899,18216.0
6196101.39889,50.8626645839,189.762880348,17859.0
6196101.39889,50.8626645839,253.017173798,19842.0
6196101.39889,50.8626645839,316.271467247,20932.0
6196101.39889,50.8626645839,379.525760697,21527.0
6196101.39889,101.725329168,21.0847644832,31179.0
6196101.39889,101.725329168,63.2542934495,21251.0
6196101.39889,101.725329168,126.508586899,26583.0
6196101.39889,101.725329168,189.762880348,24757.0
6196101.39889,101.725329168,253.017173798,26315.0
6196101.39889,101.725329168,316.271467247,25927.0
6196101.39889,101.725329168,379.525760697,28650.0
61961013.9889,16.954221528,21.0847644832,43406.0
61961013.9889,16.954221528,63.2542934495,51949.0
61961013.9889,16.954221528,126.508586899,41953.0
61961013.9889,16.954221528,189.762880348,41829.0
61961013.9889,16.954221528,253.017173798,54656.0
61961013.9889,16.954221528,316.271467247,44024.0
61961013.9889,16.954221528,379.525760697,50783.0
61961013.9889,33.9084430559,21.0847644832,38992.0
61961013.9889,33.9084430559,63.2542934495,44107.0
61961013.9889,33.9084430559,126.508586899,45856.0
61961013.9889,33.9084430559,189.762880348,47756.0
61961013.9889,33.9084430559,253.017173798,53037.0
61961013.9889,33.9084430559,316.271467247,51455.0
61961013.9889,33.9084430559,379.525760697,65823.0
61961013.9889,50.8626645839,21.0847644832,26988.0
61961013.9889,50.8626645839,63.2542934495,19133.0
61961013.9889,50.8626645839,126.508586899,19405.0
61961013.9889,50.8626645839,189.762880348,19266.0
61961013.9889,50.8626645839,253.017173798,20081.0
61961013.9889,50.8626645839,316.271467247,19319.0
61961013.9889,50.8626645839,379.525760697,20307.0
61961013.9889,101.725329168,21.0847644832,30522.0
61961013.9889,101.725329168,63.2542934495,20812.0
61961013.9889,101.725329168,126.508586899,25226.0
61961013.9889,101.725329168,189.762880348,26987.0
61961013.9889,101.725329168,253.017173798,26474.0
61961013.9889,101.725329168,316.271467247,25167.0
61961013.9889,101.725329168,379.525760697,26933.0
