$max_spout,$spliters,$counters,$<throughput
-9.03316060674,-27.1780045388,-77.2132996198,10747.0
-9.03316060674,-27.1780045388,-58.2486295375,21959.0
-9.03316060674,-27.1780045388,-29.8016244147,21745.0
-9.03316060674,-27.1780045388,-1.35461929157,23144.0
-9.03316060674,-27.1780045388,27.0923858315,22410.0
-9.03316060674,-27.1780045388,55.5393909548,22591.0
-9.03316060674,-27.1780045388,83.9863960778,23184.0
-9.03316060674,-13.5890022694,-77.2132996198,9506.6
-9.03316060674,-13.5890022694,-58.2486295375,24998.0
-9.03316060674,-13.5890022694,-29.8016244147,28972.0
-9.03316060674,-13.5890022694,-1.35461929157,30659.0
-9.03316060674,-13.5890022694,27.0923858315,33320.0
-9.03316060674,-13.5890022694,55.5393909548,31867.0
-9.03316060674,-13.5890022694,83.9863960778,33784.0
-9.03316060674,0.0,-77.2132996198,9885.2
-9.03316060674,0.0,-58.2486295375,18806.0
-9.03316060674,0.0,-29.8016244147,21693.0
-9.03316060674,0.0,-1.35461929157,23160.0
-9.03316060674,0.0,27.0923858315,21451.0
-9.03316060674,0.0,55.5393909548,22544.0
-9.03316060674,0.0,83.9863960778,21195.0
-9.03316060674,40.7670068081,-77.2132996198,10467.0
-9.03316060674,40.7670068081,-58.2486295375,22524.0
-9.03316060674,40.7670068081,-29.8016244147,24578.0
-9.03316060674,40.7670068081,-1.35461929157,23012.0
-9.03316060674,40.7670068081,27.0923858315,25459.0
-9.03316060674,40.7670068081,55.5393909548,24599.0
-9.03316060674,40.7670068081,83.9863960778,25682.0
-8.98191029328,-27.1780045388,-77.2132996198,9573.1
-8.98191029328,-27.1780045388,-58.2486295375,22456.0
-8.98191029328,-27.1780045388,-29.8016244147,23770.0
-8.98191029328,-27.1780045388,-1.35461929157,23344.0
-8.98191029328,-27.1780045388,27.0923858315,25936.0
-8.98191029328,-27.1780045388,55.5393909548,25778.0
-8.98191029328,-27.1780045388,83.9863960778,25595.0
-8.98191029328,-13.5890022694,-77.2132996198,9034.6
-8.98191029328,-13.5890022694,-58.2486295375,26177.0
-8.98191029328,-13.5890022694,-29.8016244147,31480.0
-8.98191029328,-13.5890022694,-1.35461929157,35368.0
-8.98191029328,-13.5890022694,27.0923858315,38846.0
-8.98191029328,-13.5890022694,55.5393909548,38350.0
-8.98191029328,-13.5890022694,83.9863960778,37037.0
-8.98191029328,0.0,-77.2132996198,10065.0
-8.98191029328,0.0,-58.2486295375,22331.0
-8.98191029328,0.0,-29.8016244147,21866.0
-8.98191029328,0.0,-1.35461929157,22074.0
-8.98191029328,0.0,27.0923858315,25959.0
-8.98191029328,0.0,55.5393909548,23466.0
-8.98191029328,0.0,83.9863960778,23344.0
-8.98191029328,40.7670068081,-77.2132996198,9328.2
-8.98191029328,40.7670068081,-58.2486295375,22884.0
-8.98191029328,40.7670068081,-29.8016244147,27448.0
-8.98191029328,40.7670068081,-1.35461929157,26511.0
-8.98191029328,40.7670068081,27.0923858315,27644.0
-8.98191029328,40.7670068081,55.5393909548,27234.0
-8.98191029328,40.7670068081,83.9863960778,27640.0
-8.46940715864,-27.1780045388,-77.2132996198,9549.7
-8.46940715864,-27.1780045388,-58.2486295375,18950.0
-8.46940715864,-27.1780045388,-29.8016244147,20267.0
-8.46940715864,-27.1780045388,-1.35461929157,21076.0
-8.46940715864,-27.1780045388,27.0923858315,21385.0
-8.46940715864,-27.1780045388,55.5393909548,20039.0
-8.46940715864,-27.1780045388,83.9863960778,20923.0
-8.46940715864,-13.5890022694,-77.2132996198,8922.4
-8.46940715864,-13.5890022694,-58.2486295375,25630.0
-8.46940715864,-13.5890022694,-29.8016244147,33463.0
-8.46940715864,-13.5890022694,-1.35461929157,34739.0
-8.46940715864,-13.5890022694,27.0923858315,33345.0
-8.46940715864,-13.5890022694,55.5393909548,34157.0
-8.46940715864,-13.5890022694,83.9863960778,31974.0
-8.46940715864,0.0,-77.2132996198,9504.8
-8.46940715864,0.0,-58.2486295375,19143.0
-8.46940715864,0.0,-29.8016244147,21413.0
-8.46940715864,0.0,-1.35461929157,21810.0
-8.46940715864,0.0,27.0923858315,20768.0
-8.46940715864,0.0,55.5393909548,22331.0
-8.46940715864,0.0,83.9863960778,21871.0
-8.46940715864,40.7670068081,-77.2132996198,11814.0
-8.46940715864,40.7670068081,-58.2486295375,22006.0
-8.46940715864,40.7670068081,-29.8016244147,25263.0
-8.46940715864,40.7670068081,-1.35461929157,27814.0
-8.46940715864,40.7670068081,27.0923858315,27995.0
-8.46940715864,40.7670068081,55.5393909548,27720.0
-8.46940715864,40.7670068081,83.9863960778,29288.0
-3.34437581237,-27.1780045388,-77.2132996198,9136.9
-3.34437581237,-27.1780045388,-58.2486295375,18463.0
-3.34437581237,-27.1780045388,-29.8016244147,19583.0
-3.34437581237,-27.1780045388,-1.35461929157,20241.0
-3.34437581237,-27.1780045388,27.0923858315,22344.0
-3.34437581237,-27.1780045388,55.5393909548,21114.0
-3.34437581237,-27.1780045388,83.9863960778,21202.0
-3.34437581237,-13.5890022694,-77.2132996198,7977.6
-3.34437581237,-13.5890022694,-58.2486295375,26935.0
-3.34437581237,-13.5890022694,-29.8016244147,30621.0
-3.34437581237,-13.5890022694,-1.35461929157,32491.0
-3.34437581237,-13.5890022694,27.0923858315,35034.0
-3.34437581237,-13.5890022694,55.5393909548,34852.0
-3.34437581237,-13.5890022694,83.9863960778,34687.0
-3.34437581237,0.0,-77.2132996198,10023.0
-3.34437581237,0.0,-58.2486295375,18567.0
-3.34437581237,0.0,-29.8016244147,21296.0
-3.34437581237,0.0,-1.35461929157,20921.0
-3.34437581237,0.0,27.0923858315,20378.0
-3.34437581237,0.0,55.5393909548,21716.0
-3.34437581237,0.0,83.9863960778,21210.0
-3.34437581237,40.7670068081,-77.2132996198,10376.0
-3.34437581237,40.7670068081,-58.2486295375,21885.0
-3.34437581237,40.7670068081,-29.8016244147,25775.0
-3.34437581237,40.7670068081,-1.35461929157,27096.0
-3.34437581237,40.7670068081,27.0923858315,29156.0
-3.34437581237,40.7670068081,55.5393909548,27609.0
-3.34437581237,40.7670068081,83.9863960778,28055.0
47.9059376504,-27.1780045388,-77.2132996198,57603.0
47.9059376504,-27.1780045388,-58.2486295375,58279.0
47.9059376504,-27.1780045388,-29.8016244147,54006.0
47.9059376504,-27.1780045388,-1.35461929157,55495.0
47.9059376504,-27.1780045388,27.0923858315,55320.0
47.9059376504,-27.1780045388,55.5393909548,58616.0
47.9059376504,-27.1780045388,83.9863960778,58326.0
47.9059376504,-13.5890022694,-77.2132996198,38501.0
47.9059376504,-13.5890022694,-58.2486295375,42537.0
47.9059376504,-13.5890022694,-29.8016244147,56964.0
47.9059376504,-13.5890022694,-1.35461929157,72394.0
47.9059376504,-13.5890022694,27.0923858315,64455.0
47.9059376504,-13.5890022694,55.5393909548,58581.0
47.9059376504,-13.5890022694,83.9863960778,53112.0
47.9059376504,0.0,-77.2132996198,51244.0
47.9059376504,0.0,-58.2486295375,19409.0
47.9059376504,0.0,-29.8016244147,18902.0
47.9059376504,0.0,-1.35461929157,21188.0
47.9059376504,0.0,27.0923858315,21921.0
47.9059376504,0.0,55.5393909548,21614.0
47.9059376504,0.0,83.9863960778,20184.0
47.9059376504,40.7670068081,-77.2132996198,52828.0
47.9059376504,40.7670068081,-58.2486295375,22139.0
47.9059376504,40.7670068081,-29.8016244147,28016.0
47.9059376504,40.7670068081,-1.35461929157,28562.0
47.9059376504,40.7670068081,27.0923858315,28919.0
47.9059376504,40.7670068081,55.5393909548,26632.0
47.9059376504,40.7670068081,83.9863960778,28388.0
