$HAVE_CRYPTO,$HAVE_HASH,$HAVE_REPLICATIO0,$HAVE_VERIF1,$HAVE_SEQUENCE,$HAVE_STATISTICS,$DIAGNOSTIC,$PAGESIZE,$PS1K,$PS4K,$PS8K,$PS16K,$PS32K,$CACHESIZE,$CS32MB,$CS16MB,$CS64MB,$CS512MB,"$<Performance
"
-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,0.921104815789
-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,2.39921810811
1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,5.85854202564
1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,38.9669644615
1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,19.9315904359
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,0.914675692308
-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,0.519409128205
1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,21.2663373846
1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,2.08651868421
-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,0.526624128205
-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,0.772413871795
-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,0.92056474359
1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,10.9249083947
1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,2.08688053846
-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,0.765242384615
1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,5.85026817949
1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,10.6980868974
-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,0.526503657895
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,0.508784916667
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,2.071991825
1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,37.8284772105
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,0.635639230769
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,0.506797
1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,19.9921350769
1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,6.52214946154
-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,0.47529025641
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,0.947348589744
-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,2.09967566667
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,0.478544333333
1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,19.9490660513
1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,19.9129088462
1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,3.2767554359
-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,0.525377794872
1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,10.7378341795
1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,5.83792135897
-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,0.516304615385
1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,37.6539947568
1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,5.85268026316
1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,21.2301095128
-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,0.630715769231
1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,38.8701021282
1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,37.5938609744
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,0.639950384615
1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,37.7536540256
-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,0.497255897436
1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,6.53738058974
1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,21.2930250263
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,10.7331582051
-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,0.749788868421
-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,0.353611435897
1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,6.5300985641
-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,0.477547923077
-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,0.382775948718
-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,0.512058282051
-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,0.519165153846
1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,38.9489549487
1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,39.0218040263
1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,21.2790672821
-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,0.466281289474
1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,2.08776502564
-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,0.568212307692
1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,10.7393972821
-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,0.955673307692
-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,0.439211384615
-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,0.636577230769
1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,3.23443217949
-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,0.752171358974
1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,10.911433
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,0.616064289474
1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,5.84221935897
-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5,-0.5,-0.5,2.0,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,1.30277289744
-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,2.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,0.56634374359
1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,5.8539675641
1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-0.5,2.0,-0.5,-0.5,-0.5,1.0,-0.57735026919,1.73205080757,-0.57735026919,-0.57735026919,6.54470364103
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,1.73205080757,-0.57735026919,0.509643410256
1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,2.0,-0.5,-0.5,1.0,-0.57735026919,-0.57735026919,-0.57735026919,1.73205080757,10.9158494103
1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,2.0,1.0,1.73205080757,-0.57735026919,-0.57735026919,-0.57735026919,39.0688073947
