$HAVE_CRYPTO,$HAVE_HASH,$HAVE_REPLICATIO0,$HAVE_VERIF1,$HAVE_SEQUENCE,$HAVE_STATISTICS,$DIAGNOSTIC,$PAGESIZE,$PS1K,$PS4K,$PS8K,$PS16K,$PS32K,$CACHESIZE,$CS32MB,$CS16MB,$CS64MB,$CS512MB,$<Performance
0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.478926921052632
0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.528323051282051
1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,6.52198284615385
1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,2.03291538461538
1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,5.85854202564103
0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.478703692307692
1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,6.53009856410256
0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.53221558974359
1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,5.84551712820513
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.478544333333333
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,10.7562264102564
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.75464147368421
1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,10.9212162307692
0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.501547205128205
0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.386080631578947
0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.751386666666667
1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,10.7736278974359
1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,10.9093499487179
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.510615487179487
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,10.7249887435897
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.499134230769231
1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,10.7364329230769
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.756163307692308
0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.74202382051282
1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,10.9029474473684
1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,2.08431376923077
1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,10.9054147631579
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.502242282051282
1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,10.7314186410256
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.734729461538462
1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,10.8926092820513
0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.501298128205128
0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.741280897435897
1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,10.7425747692308
1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,10.91743365
0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.503099025641026
0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.526405769230769
1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,10.7292004358974
0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.497255897435897
1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,10.7241724210526
0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.747503102564103
0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.747416210526316
1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,10.9249083947368
1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,10.9099363421053
0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.508516763157895
1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,10.7475049230769
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.772647
0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.577441076923077
1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,10.943653
0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.510209459459459
0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.771137871794872
1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,10.7449976052632
1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,10.9276094102564
0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.512415421052632
1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7029561315789
0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.517968473684211
1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7099706923077
0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.750785794871795
0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.376276605263158
0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.76255841025641
1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.9009974736842
1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.9158494102564
0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.520309923076923
1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,10.7397864102564
0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.771518435897436
1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,10.93962545
0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.520164128205128
0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.756900763157895
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7072054615385
0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.389726868421053
1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.9192320263158
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.525368513513513
1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,10.7362442564103
0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.523887282051282
1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7516961794872
0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.772978358974359
0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.749788868421053
1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,10.928371025641
1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.890371025641
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.483833179487179
1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,3.23745146153846
1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10.7314993947368
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.750755282051282
1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10.9220752051282
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.496748102564103
0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.752121973684211
1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10.7334816666667
1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10.9093486578947
0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.502955743589743
1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10.7319317948718
0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.497178358974359
0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.366015631578947
1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,2.02370268421053
1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10.7331582051282
0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.764017333333333
0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.748330868421053
1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10.9013821081081
1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10.917801425
0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.508836512820513
1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,10.7223165128205
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.779261736842105
1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,10.924860972973
0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.51504282051282
1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,3.28335443589744
0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.773130256410256
1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,10.7131234615385
1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,10.9348547179487
0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.512857421052632
1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,10.7335255384615
0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.518937526315789
1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,10.7103387027027
0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.782204051282051
0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.776812256410256
1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,10.9380917948718
1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,2.08628448717949
1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,10.9039715
0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.498174769230769
1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,10.7372117692308
0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.741715184210526
1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,10.8987056052632
0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.500193657894737
0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.751243435897436
1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,10.737751948718
1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,10.9309046666667
0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.512931205128205
0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.527278368421053
1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7366211794872
0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.518000051282052
1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7373837948718
0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.75369317948718
0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.759619736842105
1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,10.9176541282051
1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,10.9228429459459
0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.501553641025641
1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,10.7346753076923
0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.746494135135135
0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.579977897435898
1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,10.9040807435897
0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.520934615384616
0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.75767641025641
1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7135706153846
1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,10.9232195641026
0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.493411846153846
1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,10.7213274615385
0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.521399384615385
1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,10.729516
0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.749623897435897
1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,3.23279905128205
0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.753422184210526
1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,10.911433
1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,10.9074773947368
0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.482040052631579
1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7529484473684
0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.749533179487179
1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.9172199487179
0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.499727368421052
0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.752133743589744
1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7495611794872
1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,3.27102728205128
1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.9168708378378
0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.513024263157895
1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7221867948718
0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.498736763157895
1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7393972820513
0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.754040923076923
0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.752175923076923
1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.8960904871795
1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.9025615641026
0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.501874769230769
0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.521600342105263
1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7251883846154
0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.732406631578947
1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,10.8896856153846
0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.498927923076923
0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.742831666666667
1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7410433076923
1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,10.8977321794872
0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.506829256410256
1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7304819230769
0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.496938820512821
1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,3.21245651282051
1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7188976315789
0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.747610717948718
0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.747630842105263
1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,10.922635575
1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,10.9066077105263
0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.485087263157895
1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7431062307692
0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.750367102564102
1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.9192870769231
0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.497007631578947
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.583330769230769
0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.753075641025641
1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7300759230769
1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.9130264615385
0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.500549871794872
1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7357688461538
0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.501923923076923
1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7344992051282
0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.74442558974359
0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.748962717948718
1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.898161974359
0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.390812230769231
1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,3.28526623076923
1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.9338856153846
0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.505856435897436
1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7322295641026
0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.760084871794872
1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.8993860263158
0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.503539666666667
0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.745916
1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7305295384615
1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.9035487179487
0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.498735394736842
0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.362926205128205
1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7313448205128
0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.494166076923077
1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7214467692308
0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.749269076923077
0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.751130743589744
1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.9182551621622
1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.9184204871795
0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.506797
1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,10.7330248717949
0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.773078230769231
0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.385507128205128
1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,10.937584974359
0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.510030538461538
0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.774185282051282
1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,10.7338392307692
1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,10.9107893513514
0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.520637447368421
1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,10.7237240769231
0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.515265184210526
1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,10.7266265263158
0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.77495917948718
0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.373442538461538
0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.776731538461538
1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,10.9580576
1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,10.9368079230769
0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.506535789473684
1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10.7130727948718
0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.776654432432432
1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10.9230791351351
0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.514011078947368
0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.773951736842105
1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10.718135974359
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.40187802631579
1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10.9373071666667
0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.512260358974359
1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10.7322793589744
0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.519947307692308
1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10.7133153076923
0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.782150717948718
0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.776519846153846
1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10.9379863333333
1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10.9088716756757
0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.511390282051282
1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,2.03072558974359
1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,10.7003192564103
0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.752171358974359
1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,10.89621785
0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.518244974358974
0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.765242384615385
1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,10.7065270263158
1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,10.9114745384615
0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.513113641025641
1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,10.7357454871795
0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.516918846153846
1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,2.0416451025641
1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,10.7325071538462
0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.751894184210526
0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.754568615384615
1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,10.9123707692308
1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,10.9198045128205
0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.520639947368421
1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,10.6980868974359
0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.754889384615385
1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,10.9387360769231
0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.523184025641026
1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,2.0605841025641
0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.756590102564102
1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,10.7400914871795
1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,10.962586948718
0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.523466025641026
1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,10.770140974359
0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.520984358974359
1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,10.748161974359
0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.754704487179487
0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.759354820512821
