$no_asm,$no_8x8dct,$no_cabac,$no_deblock,$no_fast_pskip,$no_mbtree,$no_mixed_refs,$no_weightb,$rc_lookahead,$rc_lookahead_20,$rc_lookahead_40,$rc_lookahead_60,$ref,ref_1,$ref_5,ref_9,$<Performance
1,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,266.113
1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,268.773
1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,268.17
1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,276.03
1,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,275.69
1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,268.603
1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,275.957
1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,268.11
1,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,275.31
1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,260.48
1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,259.963
1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,260.38
1,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,259.84
1,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,266.67
1,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,266.51
1,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,266.22
1,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,266.273
1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,305.4
1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,304.9
1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,310.58
1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,310.177
1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,295.47
1,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,299.66
1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,295.367
1,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,299.637
1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,305.26
1,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,304.967
1,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,295.507
1,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,295.257
1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,310.52
1,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,299.77
1,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,310.153
1,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,299.637
1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,305.283
1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,304.997
1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,310.577
1,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,310.217
1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,305.48
1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,310.793
1,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,304.94
1,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,310.29
1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,295.59
1,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,295.333
1,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,295.527
1,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,295.41
1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,299.69
1,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,299.843
1,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,299.647
1,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,299.703
1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,254.587
1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,254.177
1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,261.077
1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,260.497
1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,244.39
1,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,249.497
1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,244.23
1,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,249.363
1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,254.733
1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,254.033
1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,244.303
1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,244.353
1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,261.31
1,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,249.64
1,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,260.617
1,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,249.463
1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,287.01
1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,286.287
1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,291.633
1,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,291.01
1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,287.06
1,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,291.62
1,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,286.397
1,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,291.15
1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,275.923
1,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,275.387
1,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,275.927
1,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,275.433
1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,279.79
1,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,279.777
1,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,279.15
1,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,279.15
1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,254.82
1,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,254.11
1,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,261.203
1,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,260.637
1,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,244.433
1,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,249.73
1,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,244.277
1,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,249.44
1,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,287.087
1,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,286.43
1,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,275.993
1,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,275.417
1,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,291.66
1,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,279.753
1,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,291.043
1,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,279.153
1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,254.707
1,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,254.013
1,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,261.207
1,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,260.55
1,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,287.087
1,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,291.61
1,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,286.44
1,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,290.917
1,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,244.333
1,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,244.28
1,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,276.027
1,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,275.47
1,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,249.607
1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,279.81
1,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,249.41
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.41421356237,-0.707106781187,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,279.267
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,270.657
1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,270.07
1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,278.197
1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,277.813
1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,262.563
1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,268.787
1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,262.233
1,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,268.397
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,270.707
1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,270.153
1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,262.567
1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,262.29
1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,278.12
1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,268.873
1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,277.533
1,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,268.207
1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,270.66
1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,270.137
1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,278.227
1,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,277.853
1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,270.727
1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,278.077
1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,270.013
1,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,277.563
1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,262.653
1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,262.17
1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,262.53
1,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,-0.707106781187,1.41421356237,-0.707106781187,1,1.41421356237,-0.707106781187,-0.707106781187,262.277
