$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5,$<CompressionTime
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.4472135955,-0.353553390593,265980.0
-1.0,0.4472135955,0.0,-1.0,2.2360679775,-1.0,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,76470.0
-1.0,0.4472135955,0.0,-1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,80360.0
-1.0,0.4472135955,0.0,-1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,87690.0
-1.0,0.4472135955,0.0,-1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,93090.0
-1.0,0.4472135955,0.0,-1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,2.82842712475,106090.0
-1.0,0.4472135955,0.0,-1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,128450.0
-1.0,0.4472135955,0.0,-1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,146410.0
-1.0,0.4472135955,0.0,-1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,187970.0
-1.0,0.4472135955,0.0,-1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.4472135955,-0.353553390593,198360.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,50520.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,50610.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,45490.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,48050.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,2.82842712475,49850.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,50420.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,53060.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,53480.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,2.2360679775,-0.4472135955,-0.353553390593,51500.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,673290.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,679680.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,674140.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,2267650.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,2.82842712475,2265330.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,2265250.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,2275110.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,5765920.0
-1.0,0.4472135955,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,2.2360679775,-0.353553390593,5759100.0
-1.0,-2.2360679775,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,41150.0
-1.0,-2.2360679775,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,41790.0
-1.0,-2.2360679775,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,42300.0
-1.0,-2.2360679775,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,43680.0
-1.0,-2.2360679775,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,2.82842712475,43560.0
-1.0,-2.2360679775,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,45720.0
-1.0,-2.2360679775,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,44370.0
-1.0,-2.2360679775,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,46950.0
-1.0,-2.2360679775,0.0,-1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.4472135955,-0.353553390593,45770.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,220490.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,222350.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,295950.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,350260.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,2.82842712475,347130.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,395130.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,1070520.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,1185460.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.4472135955,-0.353553390593,833620.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,2.2360679775,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,213900.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,2.2360679775,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,222830.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,2.2360679775,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,233560.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,243700.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,2.82842712475,250030.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,260550.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,263150.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,271090.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,2.2360679775,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.4472135955,-0.353553390593,274670.0
-1.0,0.4472135955,0.0,1.0,2.2360679775,-1.0,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,88600.0
-1.0,0.4472135955,0.0,1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,89260.0
-1.0,0.4472135955,0.0,1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,97960.0
-1.0,0.4472135955,0.0,1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,103630.0
-1.0,0.4472135955,0.0,1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,2.82842712475,114530.0
-1.0,0.4472135955,0.0,1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,139600.0
-1.0,0.4472135955,0.0,1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,156680.0
-1.0,0.4472135955,0.0,1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.4472135955,-0.353553390593,198500.0
-1.0,0.4472135955,0.0,1.0,2.2360679775,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.4472135955,-0.353553390593,205040.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,65730.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,59710.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,61770.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,60460.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,2.82842712475,61210.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,61790.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,64550.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,2.2360679775,-0.4472135955,-0.353553390593,63620.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,2.2360679775,-0.4472135955,-0.353553390593,64620.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,681080.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,684690.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,2.82842712475,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,681250.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,2.82842712475,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,2288260.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,2.82842712475,2282110.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.82842712475,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,2273900.0
-1.0,0.4472135955,0.0,1.0,-0.4472135955,-1.0,-0.4472135955,-0.353553390593,-0.353553390593,-0.353553390593,-0.353553390593,-0.4472135955,-0.353553390593,2.82842712475,-0.353553390593,-0.353553390593,-0.4472135955,2.2360679775,-0.353553390593,2282560.0
